delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.4,1000,exp,352,4,29,space,0.3078801999799907,None,450,1,[3.0920522999949753],[3.09206679998897],29,4,352,10,1760.678368300083,,1760.664722000016,1760.678368300083,1761.6786895000841,1761.6786895000841,1761.6786895000841,1761.9970140000805,space,0.3078801999799907,None,1762.0000972000416,1762.4121300667214,1762.7202856000513,1762.70755000005,1762.7079946000595,1762.7202856000513,1762.7202856000513,1762.7202856000513,1765.8128464000765,450,1,[3.0920522999949753],[3.09206679998897],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,353,5,29,space,0.25517690007109195,None,850,1,[2.320039900019765],[2.320053100003861],29,5,353,8,1765.8281755000353,,1765.8133049000753,1765.8281755000353,1766.8283732000273,1766.8283732000273,1766.8283732000273,1767.0971233000746,space,0.25517690007109195,None,1767.0993054000428,1767.8118829667258,1768.125674400013,1768.109685500036,1768.1116714000236,1768.125674400013,1768.125674400013,1768.125674400013,1770.4461213999894,850,1,[2.320039900019765],[2.320053100003861],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,400,unexp,354,6,29,space,0.3036629999987781,None,350,1,[2.4714281000196934],[2.4714395999908447],29,6,354,1,1770.4616375999758,,1770.446507900022,1770.4616375999758,1771.4616223999765,1771.4616223999765,1771.4616223999765,1771.766627700068,space,0.3036629999987781,None,1771.768357800087,1772.1777345666817,1772.490969000035,1772.4758771000197,1772.4770957999863,1772.490969000035,1772.490969000035,1772.490969000035,1774.9628087000456,350,1,[2.4714281000196934],[2.4714395999908447],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,355,7,29,space,0.30866139999125153,None,150,1,[3.9583540000021458],[3.958371000015177],29,7,355,9,1774.9782099000877,,1774.9631203999743,1774.9782099000877,1775.9783793999813,1775.9783793999813,1775.9783793999813,1776.2954875000287,space,0.30866139999125153,None,1776.2961769000394,1776.3948141666517,1776.7057225999888,1776.696440000087,1776.6969206000213,1776.7057225999888,1776.7057225999888,1776.7057225999888,1780.6645160000771,150,1,[3.9583540000021458],[3.958371000015177],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,356,8,29,space,0.7444710999261588,None,100,1,[2.641860599978827],[2.6418714000610635],29,8,356,6,1780.6783018000424,,1780.6648382000858,1780.6783018000424,1781.6788900999818,1781.6788900999818,1781.6788900999818,1782.4287932000589,space,0.7444710999261588,None,1782.4297401000513,1782.5288093666934,1782.837198800058,1782.8256836000364,1782.8262753000017,1782.837198800058,1782.837198800058,1782.837198800058,1785.4793548000744,100,1,[2.641860599978827],[2.6418714000610635],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,357,9,29,space,0.3212313000112772,None,450,1,[2.8597458999138325],[2.8597563999937847],29,9,357,7,1785.4952434999868,,1785.4795897000004,1785.4952434999868,1786.4778447999852,1786.4778447999852,1786.495042100083,1786.813663000008,space,0.3212313000112772,None,1786.8149953000247,1787.2287408667073,1787.5366258000722,1787.5247483000858,1787.5251737000654,1787.5366258000722,1787.5366258000722,1787.5366258000722,1790.396798000089,450,1,[2.8597458999138325],[2.8597563999937847],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,358,10,29,space,0.2559164999984205,None,400,1,[2.8764732000418007],[2.876731100026518],29,10,358,4,1790.4116240000585,,1790.397098000045,1790.4116240000585,1791.4116041000234,1791.4116041000234,1791.4116041000234,1791.6791867000284,space,0.2559164999984205,None,1791.6807834000792,1792.078727266697,1792.3864999000216,1792.3755709000397,1792.3760121000232,1792.3864999000216,1792.3864999000216,1792.3864999000216,1795.26379300002,400,1,[2.8764732000418007],[2.876731100026518],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,359,11,29,space,0.36974460002966225,None,600,1,[2.3677000999450684],[2.367711899918504],29,11,359,11,1795.2781943000155,,1795.264089900069,1795.2781943000155,1796.2782823999878,1796.2782823999878,1796.2782823999878,1796.6628874000162,space,0.36974460002966225,None,1796.664714600076,1797.3788037667439,1797.6949957000325,1797.678818400018,1797.6794468000298,1797.6949957000325,1797.6949957000325,1797.6949957000325,1800.0634465999901,600,1,[2.3677000999450684],[2.367711899918504],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,400,unexp,360,0,30,space,0.2746857999591157,None,800,1,[2.4636551999719813],[2.463671899982728],30,0,360,2,1800.0780971000204,,1800.0637587000383,1800.0780971000204,1801.0781481000595,1801.0781481000595,1801.0781481000595,1801.3636904000305,space,0.2746857999591157,None,1801.3650123000843,1802.0631271666537,1802.3840144000715,1802.3699304000475,1802.370329300058,1802.3840144000715,1802.3840144000715,1802.3840144000715,1804.8480752999894,800,1,[2.4636551999719813],[2.463671899982728],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,361,1,30,space,0.28840990003664047,None,200,1,[4.474530300009064],[4.474543600110337],30,1,361,9,1804.8617652000394,,1804.8484350000508,1804.8617652000394,1805.8620713000419,1805.8620713000419,1805.8620713000419,1806.1631249000784,space,0.28840990003664047,None,1806.1644499000395,1806.2779507666748,1806.5887977000093,1806.5783743000356,1806.578981700004,1806.5887977000093,1806.5887977000093,1806.5887977000093,1811.0638558000792,200,1,[4.474530300009064],[4.474543600110337],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,400,unexp,362,2,30,space,0.34326570003759116,None,500,1,[2.574861599947326],[2.574878599960357],30,2,362,1,1811.0784893999808,,1811.0641784999752,1811.0784893999808,1812.0786520000547,1812.0786520000547,1812.0786520000547,1812.4290848000674,space,0.34326570003759116,None,1812.430413300055,1812.828442166738,1813.1395805000793,1813.1271722000092,1813.127904699999,1813.1395805000793,1813.1395805000793,1813.1395805000793,1815.714968000073,500,1,[2.574861599947326],[2.574878599960357],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,363,3,30,space,0.27083549997769296,None,800,1,[2.076667199959047],[2.0766830999637023],30,3,363,11,1815.7284649000503,,1815.7153799000662,1815.7284649000503,1816.7284537000814,1816.7284537000814,1816.7284537000814,1817.0130049000727,space,0.27083549997769296,None,1817.0145398000022,1817.7287041666607,1818.0375149999745,1818.0270795000251,1818.027839699993,1818.0375149999745,1818.0375149999745,1818.0375149999745,1820.1147228999762,800,1,[2.076667199959047],[2.0766830999637023],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,364,4,30,space,0.26665710005909204,None,500,1,[2.523864099988714],[2.5238828998990357],30,4,364,7,1820.1285221000435,,1820.115118500078,1820.1285221000435,1821.1283440000843,1821.1283440000843,1821.1283440000843,1821.3958230999997,space,0.26665710005909204,None,1821.3968610999873,1821.7952335667253,1822.105106299976,1822.095256700064,1822.0958428999875,1822.105106299976,1822.105106299976,1822.105106299976,1824.629469400039,500,1,[2.523864099988714],[2.5238828998990357],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,365,5,30,space,0.3591393999522552,None,500,1,[2.396190300001763],[2.3962091000285],30,5,365,10,1824.6445068999892,,1824.6299130000407,1824.6445068999892,1825.6454013000475,1825.6454013000475,1825.6454013000475,1826.0127401000354,space,0.3591393999522552,None,1826.0140332999872,1826.4119914667137,1826.7178099000594,1826.7064770000288,1826.707072500023,1826.7178099000594,1826.7178099000594,1826.7178099000594,1829.1145989000797,500,1,[2.396190300001763],[2.3962091000285],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,400,unexp,366,6,30,space,0.2903851999435574,None,100,1,[2.3735304001020268],[2.373544500092976],30,6,366,0,1829.128425300005,,1829.1150678000413,1829.128425300005,1830.1283301999792,1830.1283301999792,1830.1283301999792,1830.4293434000574,space,0.2903851999435574,None,1830.430958700017,1830.5285461666683,1830.838962299982,1830.8272888000356,1830.8279381999746,1830.838962299982,1830.838962299982,1830.838962299982,1833.2130675000371,100,1,[2.3735304001020268],[2.373544500092976],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,367,7,30,space,0.07300730003044009,None,900,1,[2.093691000016406],[2.0937043000012636],30,7,367,8,1833.2278212000383,,1833.2138359000674,1833.2278212000383,1834.2284601000138,1834.2284601000138,1834.2284601000138,1834.313450400019,space,0.07300730003044009,None,1834.3145433000755,1835.0286000667295,1835.3372926000739,1835.3272446000483,1835.3276918000774,1835.3372926000739,1835.3372926000739,1835.3372926000739,1837.4313567000208,900,1,[2.093691000016406],[2.0937043000012636],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,368,8,30,space,0.4070799999171868,None,400,1,[2.2248873999342322],[2.224900999921374],30,8,368,5,1837.445228400058,,1837.4316798000364,1837.445228400058,1838.4450863000238,1838.4450863000238,1838.4450863000238,1838.86350950005,space,0.4070799999171868,None,1838.8648827000288,1839.5782195666727,1839.8875638999743,1839.8768455000827,1839.8776410000864,1839.8875638999743,1839.8875638999743,1839.8875638999743,1842.1129146000603,400,1,[2.2248873999342322],[2.224900999921374],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,369,9,30,space,0.526743899914436,None,200,1,[2.9742002999410033],[2.9742148000514135],30,9,369,3,1842.1286584000336,,1842.1133377000224,1842.1286584000336,1843.1287533000577,1843.1287533000577,1843.1287533000577,1843.6628743000329,space,0.526743899914436,None,1843.6642868000781,1843.762727766709,1844.0727367000654,1844.0572638000594,1844.058025800041,1844.0727367000654,1844.0727367000654,1844.0727367000654,1847.0473628999898,200,1,[2.9742002999410033],[2.9742148000514135],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,370,10,30,space,1.4426238999003544,None,300,1,[2.591402499936521],[2.591417699935846],30,10,370,4,1847.0616244000848,,1847.0476785000646,1847.0616244000848,1848.0616759000113,1848.0616759000113,1848.0616759000113,1849.5125896000536,space,1.4426238999003544,None,1849.5138526000082,1849.9118580667457,1850.2214211000828,1850.2084403000772,1850.2090805000626,1850.2214211000828,1850.2214211000828,1850.2214211000828,1852.8137951000826,300,1,[2.591402499936521],[2.591417699935846],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,371,11,30,space,0.960606100037694,None,100,1,[2.1719627999700606],[2.1719774999655783],30,11,371,6,1852.8280068000313,,1852.814158800058,1852.8280068000313,1853.828133800067,1853.828133800067,1853.828133800067,1854.7954600000521,space,0.960606100037694,None,1854.7962485000025,1854.8948566667425,1855.2083042000886,1855.1977195000509,1855.1982410000637,1855.2083042000886,1855.2083042000886,1855.2083042000886,1857.38085950003,100,1,[2.1719627999700606],[2.1719774999655783],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,372,0,31,space,0.9887242000550032,None,300 ,1,[2.6240567000349984],[2.6240670999977738],31,0,372,9,1857.3948823000537,,1857.3813166000182,1857.3948823000537,1858.3953348000068,1858.3953348000068,1858.3953348000068,1859.3956820000894,space,0.9887242000550032,None,1859.3965511000715,1859.4951024667282,1859.8056408000411,1859.794913000078,1859.7955360000487,1859.8056408000411,1859.8056408000411,1859.8056408000411,1862.4301417000825,300 ,1,[2.6240567000349984],[2.6240670999977738],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,373,1,31,space,0.6046357000013813,None,200,1,[3.223213199991733],[3.2232238999567926],31,1,373,3,1862.4454639999894,,1862.4304325000849,1862.4454639999894,1863.4450889000436,1863.4450889000436,1863.4450889000436,1864.0638301,space,0.6046357000013813,None,1864.0663397000171,1864.1785914666873,1864.489376500016,1864.478071700083,1864.4789627999999,1864.489376500016,1864.489376500016,1864.489376500016,1867.7137918000808,200,1,[3.223213199991733],[3.2232238999567926],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,400,unexp,374,2,31,space,0.22869279992301017,None,600,1,[2.9393740000668913],[2.9393912999657914],31,2,374,1,1867.728055100073,,1867.7140961000696,1867.728055100073,1868.7288139000302,1868.7288139000302,1868.7288139000302,1868.9620864000171,space,0.22869279992301017,None,1868.9641064000316,1869.3619397667392,1869.6732062000083,1869.6639624000527,1869.6644681000616,1869.6732062000083,1869.6732062000083,1869.6732062000083,1872.6131835000124,600,1,[2.9393740000668913],[2.9393912999657914],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,375,3,31,space,0.4537749000592157,None,400,1,[3.3784602000378072],[3.3784732000203803],31,3,375,11,1872.628286399995,,1872.613539300044,1872.628286399995,1873.6280704999808,1873.6280704999808,1873.6280704999808,1874.0964798000641,space,0.4537749000592157,None,1874.0978008999955,1874.8115235666667,1875.1181384000229,1875.1068570000352,1875.1073049000697,1875.1181384000229,1875.1181384000229,1875.1181384000229,1878.4970538000343,400,1,[3.3784602000378072],[3.3784732000203803],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,400,unexp,376,4,31,space,0.26761290000285953,None,900,1,[2.3731603999622166],[2.3731737999478355],31,4,376,2,1878.5115408999845,,1878.4973910000408,1878.5115408999845,1879.5121798000764,1879.5121798000764,1879.5121798000764,1879.7804295000387,space,0.26761290000285953,None,1879.7814875000622,1880.494971066659,1880.8059542999836,1880.7947146000806,1880.795477100066,1880.8059542999836,1880.8059542999836,1880.8059542999836,1883.1794590000063,900,1,[2.3731603999622166],[2.3731737999478355],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,377,5,31,space,0.31227140000555664,None,600,1,[2.9398007999407127],[2.9398188999621198],31,5,377,7,1883.1943652000045,,1883.1797538000392,1883.1943652000045,1884.178649700014,1884.178649700014,1884.1956054000184,1884.4959922999842,space,0.31227140000555664,None,1884.4974172000075,1884.8952252667552,1885.2075079000788,1885.195354500087,1885.1962164000142,1885.2075079000788,1885.2075079000788,1885.2075079000788,1888.1479678000323,600,1,[2.9398007999407127],[2.9398188999621198],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,378,6,31,space,0.26878360006958246,None,700,1,[1.7930982999969274],[1.7931070000631735],31,6,378,8,1888.1626128000207,,1888.1488372000167,1888.1626128000207,1889.161934999982,1889.161934999982,1889.161934999982,1889.4462773000123,space,0.26878360006958246,None,1889.4471457999898,1890.1619792667373,1890.4690071999794,1890.4572982999962,1890.4578234000364,1890.4690071999794,1890.4690071999794,1890.4690071999794,1892.2624068000587,700,1,[1.7930982999969274],[1.7931070000631735],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,379,7,31,space,0.34949200006667525,None,500,1,[1.6298726999666542],[1.629883199930191],31,7,379,5,1892.2784355999902,,1892.2626684000716,1892.2784355999902,1893.2620218000375,1893.2620218000375,1893.2783850000706,1893.6126454999903,space,0.34949200006667525,None,1893.6141159000108,1894.311877866687,1894.6164878000272,1894.607040700037,1894.6075092999963,1894.6164878000272,1894.6164878000272,1894.6164878000272,1896.2467875999864,500,1,[1.6298726999666542],[1.629883199930191],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,380,8,31,space,0.37462060002144426,None,400,1,[1.4786865999922156],[1.4787053000181913],31,8,380,10,1896.2618760999758,,1896.2478430999909,1896.2618760999758,1897.2621795000741,1897.2621795000741,1897.2621795000741,1897.6465835000854,space,0.37462060002144426,None,1897.647754900041,1898.0621297667424,1898.3674368000356,1898.357099100016,1898.3575014000526,1898.3674368000356,1898.3674368000356,1898.3674368000356,1899.846552300034,400,1,[1.4786865999922156],[1.4787053000181913],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,381,9,31,space,0.29669360001571476,None,100,1,[1.7044099000049755],[1.7044195999624208],31,9,381,6,1899.8614455000497,,1899.8468293000478,1899.8614455000497,1900.8614941000706,1900.8614941000706,1900.8614941000706,1901.162603200064,space,0.29669360001571476,None,1901.1638585000765,1901.2620528666923,1901.5741405000445,1901.5651874999749,1901.5656617999775,1901.5741405000445,1901.5741405000445,1901.5741405000445,1903.2788679000223,100,1,[1.7044099000049755],[1.7044195999624208],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,400,unexp,382,10,31,space,0.2362227999838069,None,300,1,[1.510509599931538],[1.5105277999537066],31,10,382,0,1903.2960244000424,,1903.279127900023,1903.2960244000424,1904.2778048000764,1904.2778048000764,1904.311907300027,1904.5284872000339,space,0.2362227999838069,None,1904.5296169000212,1904.6287158666566,1904.9374046000885,1904.9263467000565,1904.9272897000192,1904.9374046000885,1904.9374046000885,1904.9374046000885,1906.4487379000057,300,1,[1.510509599931538],[1.5105277999537066],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,383,11,31,space,0.3241486999904737,None,400,1,[1.587445899960585],[1.5874618999660015],31,11,383,4,1906.4628259000601,,1906.4490482000401,1906.4628259000601,1907.4616129000206,1907.4616129000206,1907.478570300038,1907.795360899996,space,0.3241486999904737,None,1907.7960487999953,1908.195150866701,1908.508798600058,1908.49880140007,1908.4992978000082,1908.508798600058,1908.508798600058,1908.508798600058,1910.0975639000535,400,1,[1.587445899960585],[1.5874618999660015],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.1,1000,exp,384,0,32,space,0.32951730000786483,None,300,1,[1.5137119999853894],[1.5137233999557793],32,0,384,3,1910.1116440000478,,1910.097914300044,1910.1116440000478,1911.111520400038,1911.111520400038,1911.111520400038,1911.4463785000844,space,0.32951730000786483,None,1911.4473072000546,1911.561906366671,1911.8678726999788,1911.857123700087,1911.8576831000391,1911.8678726999788,1911.8678726999788,1911.8678726999788,1913.3819789000554,300,1,[1.5137119999853894],[1.5137233999557793],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,385,1,32,space,0.4931125999428332,None,600,1,[1.446781100006774],[1.4467941999901086],32,1,385,8,1913.3960080000106,,1913.3823151000543,1913.3960080000106,1914.3963752000127,1914.3963752000127,1914.3963752000127,1914.896615799982,space,0.4931125999428332,None,1914.897417500033,1915.6118475667356,1915.918133100029,1915.9068185000215,1915.907309000031,1915.918133100029,1915.918133100029,1915.918133100029,1917.365325700026,600,1,[1.446781100006774],[1.4467941999901086],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.4,1000,exp,386,2,32,space,0.2613814000505954,None,400,1,[1.5380772999487817],[1.538092999951914],32,2,386,7,1917.3791517000645,,1917.365620400058,1917.3791517000645,1918.3782515000785,1918.3782515000785,1918.3782515000785,1918.6468797000125,space,0.2613814000505954,None,1918.6478327000514,1919.061908066684,1919.3753792999778,1919.366314999992,1919.3667599000037,1919.3753792999778,1919.3753792999778,1919.3753792999778,1920.9141201999737,400,1,[1.5380772999487817],[1.538092999951914],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,1000,exp,387,3,32,space,0.31107619998510927,None,700,1,[1.7244950999738649],[1.7245075999526307],32,3,387,11,1920.9278178000823,,1920.9145725000417,1920.9278178000823,1921.9289636000758,1921.9289636000758,1921.9289636000758,1922.2458638000535,space,0.31107619998510927,None,1922.2469450000208,1922.9453212667179,1923.2564382000128,1923.2451910000527,1923.2458879000042,1923.2564382000128,1923.2564382000128,1923.2564382000128,1924.981292200042,700,1,[1.7244950999738649],[1.7245075999526307],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
0.7,400,unexp,388,4,32,space,0.762843299889937,None,900,1,[1.5283366999356076],[1.5283523999387398],32,4,388,2,1924.9955357,,1924.9816201999784,1924.9955357,1925.9953573000384,1925.9953573000384,1925.9953573000384,1926.7626473000273,space,0.762843299889937,None,1926.7637868000893,1927.478312866708,1927.7859609000152,1927.7738676000154,1927.7745267000282,1927.7859609000152,1927.7859609000152,1927.7859609000152,1929.3147115000756,900,1,[1.5283366999356076],[1.5283523999387398],1,001,2025-11-13_16h28.09.951,untitled,,2025.1.1,59.89630754560734,2025-11-13 16h28.23.966103 +0530,
